sport,timestamp,enhanced_avg_speed,avg_speed,avg_cadence,total_distance,avg_temperature,avg_heart_rate,year,month,day,date,miles_per_hour,mile_pace,steps_per_minute
running,2023-08-23T03:52:19Z,2.913,65.535,74,1609.34,127,143,2023,8,23,2023-8-23,6.5161945679999995,9.207828184666324,148
running,2023-08-23T03:54:00Z,3.046,65.535,73,296.93,127,148,2023,8,23,2023-8-23,6.813707055999999,8.80577921928201,146
running,2023-08-23T21:22:26Z,3.149,65.535,75,1609.34,127,135,2023,8,23,2023-8-23,7.044111464,8.517752779273739,150
running,2023-08-23T21:30:34Z,3.297,65.535,75,1609.34,127,135,2023,8,23,2023-8-23,7.375177992,8.135396876534122,150
running,2023-08-23T21:38:45Z,3.275,65.535,75,1609.34,127,136,2023,8,23,2023-8-23,7.3259654,8.190046870819236,150
running,2023-08-23T21:47:02Z,3.242,65.535,74,1609.34,127,134,2023,8,23,2023-8-23,7.252146512,8.273412554575263,148
running,2023-08-23T21:55:10Z,3.295,65.535,75,1609.34,127,146,2023,8,23,2023-8-23,7.37070412,8.140334901952352,150
running,2023-08-23T21:55:20Z,1.676,65.535,72,8.48,127,143,2023,8,23,2023-8-23,3.749104736,16.00382070521062,144
running,2023-08-24T23:00:57Z,3,65.535,74,1609.34,127,131,2023,8,24,2023-8-24,6.710808,8.940801167311001,148
running,2023-08-24T23:09:52Z,3.011,65.535,75,1609.34,127,143,2023,8,24,2023-8-24,6.735414296,8.9081379946639,150
running,2023-08-24T23:18:15Z,3.2,65.535,74,1609.34,127,150,2023,8,24,2023-8-24,7.158195200000001,8.382001094354061,148
running,2023-08-24T23:26:05Z,3.417,65.535,75,1609.34,127,161,2023,8,24,2023-8-24,7.643610312,7.849693737762072,150
running,2023-08-24T23:26:46Z,3.508,65.535,75,134.37,127,166,2023,8,24,2023-8-24,7.847171488,7.646067132820126,150
running,2023-08-25T22:37:18Z,3.021,65.535,74,1609.34,127,129,2023,8,25,2023-8-25,6.757783656,8.878650613019861,148
running,2023-08-25T22:46:18Z,2.98,65.535,75,1609.34,127,136,2023,8,25,2023-8-25,6.66606928,9.00080654427282,150
running,2023-08-25T22:54:35Z,2.898,65.535,74,1315.52,127,136,2023,8,25,2023-8-25,6.482640528,9.255487750839544,148
running,2023-08-25T22:55:56Z,1.414,65.535,54,114.21,127,115,2023,8,25,2023-8-25,3.163027504,18.96916796459194,108
running,2023-08-25T23:04:40Z,3.07,65.535,74,1609.34,127,144,2023,8,25,2023-8-25,6.867393519999999,8.736939251443975,148
running,2023-08-25T23:06:00Z,3.403,65.535,75,265.76,127,152,2023,8,25,2023-8-25,7.6122932080000005,7.881987511587717,150
running,2023-08-26T16:59:07Z,2.928,65.535,75,1609.34,127,126,2023,8,26,2023-8-26,6.549748608,9.160656933720288,150
running,2023-08-26T17:07:55Z,3.049,65.535,76,1609.34,127,133,2023,8,26,2023-8-26,6.820417864,8.797114956357166,152
running,2023-08-26T17:18:47Z,2.659,65.535,74,1609.34,127,130,2023,8,26,2023-8-26,5.948012824,10.087402595687477,148
running,2023-08-26T17:30:10Z,2.439,65.535,74,1609.34,127,137,2023,8,26,2023-8-26,5.455886904000001,10.997295408746616,148
running,2023-08-26T17:42:59Z,2.237,65.535,76,1609.34,127,136,2023,8,26,2023-8-26,5.004025832,11.990345776456415,152
running,2023-08-26T17:52:11Z,2.917,65.535,73,1609.34,127,143,2023,8,26,2023-8-26,6.525142312,9.195201749034283,146
running,2023-08-26T17:54:47Z,3.452,65.535,75,518.11,127,150,2023,8,26,2023-8-26,7.721903072,7.770105301834589,150
running,2023-08-27T23:41:24Z,3.262,65.535,75,720.04,127,116,2023,8,27,2023-8-27,7.296885232,8.222686542591354,150
running,2023-08-27T23:47:57Z,3.984,65.535,80,1564.39,127,141,2023,8,27,2023-8-27,8.911953024,6.732530999481175,160
running,2023-08-27T23:52:55Z,2.79,65.535,74,834.16,127,154,2023,8,27,2023-8-27,6.241051440000001,9.613764696033332,148
running,2023-08-27T23:59:22Z,4.079,65.535,81,1575.45,127,161,2023,8,27,2023-8-27,9.124461944,6.575730203955136,162
running,2023-08-28T00:04:49Z,2.53,65.535,67,829.33,127,154,2023,8,28,2023-8-28,5.65944808,10.601740514598024,134
running,2023-08-28T00:11:17Z,4.044,65.535,81,1567.71,127,181,2023,8,28,2023-8-28,9.046169184,6.632641815512612,162
running,2023-08-28T00:12:56Z,1.539,65.535,51,151.92,127,163,2023,8,28,2023-8-28,3.442644504,17.428462314446396,102
running,2023-08-28T00:20:35Z,2.78,65.535,74,1263.95,127,157,2023,8,28,2023-8-28,6.21868208,9.648346583429138,148
running,2023-08-28T23:59:34Z,3,65.535,75,1609.34,127,132,2023,8,28,2023-8-28,6.710808,8.940801167311001,150
running,2023-08-29T00:08:43Z,3.092,65.535,74,1609.34,127,135,2023,8,29,2023-8-29,6.916606112,8.67477474189295,148
running,2023-08-29T00:17:20Z,3.112,65.535,74,1609.34,127,138,2023,8,29,2023-8-29,6.961344832,8.619024261546594,148
running,2023-08-29T00:25:41Z,3.218,65.535,74,1609.34,127,143,2023,8,29,2023-8-29,7.198460048,8.335116066480111,148
running,2023-08-29T00:34:37Z,3.07,65.535,74,1609.34,127,142,2023,8,29,2023-8-29,6.867393519999999,8.736939251443975,148
running,2023-08-29T00:43:24Z,3.053,65.535,74,1609.34,127,142,2023,8,29,2023-8-29,6.829365608,8.785589093328857,148
running,2023-08-29T00:43:33Z,2.062,65.535,73,15.82,127,139,2023,8,29,2023-8-29,4.612562032,13.007955141577597,146
running,2023-08-29T23:47:53Z,3.027,65.535,75,1609.34,127,129,2023,8,29,2023-8-29,6.771205272,8.861051701993063,150
running,2023-08-29T23:56:37Z,3.136,65.535,74,1609.34,127,136,2023,8,29,2023-8-29,7.015031296,8.553062341177615,148
running,2023-08-30T00:04:40Z,3.332,65.535,75,1609.34,127,141,2023,8,30,2023-8-30,7.453470751999999,8.049941026990698,150
running,2023-08-30T00:07:50Z,3.302,65.535,74,615.09,127,141,2023,8,30,2023-8-30,7.386362672000001,8.123077983625985,148
running,2023-08-31T13:33:19Z,2.609,65.535,75,1609.34,127,128,2023,8,31,2023-8-31,5.836166024,10.280721924849752,150
running,2023-08-31T13:43:39Z,2.596,65.535,75,1609.34,127,139,2023,8,31,2023-8-31,5.8070858560000005,10.332204738803158,150
running,2023-08-31T13:53:00Z,2.872,65.535,75,1609.34,127,139,2023,8,31,2023-8-31,6.424480192,9.339276985352717,150
running,2023-08-31T14:02:58Z,2.689,65.535,75,1609.34,127,135,2023,8,31,2023-8-31,6.015120904000001,9.974861845270732,150
running,2023-08-31T14:03:04Z,1.229,65.535,68,4.47,127,141,2023,8,31,2023-8-31,2.749194344,21.824575672850283,136
cycling,2023-09-01T02:49:31Z,2.226,65.535,255,8046.72,127,149,2023,9,1,2023-9-1,4.979419536,12.049597260526955,510
cycling,2023-09-01T02:59:23Z,4.19,65.535,255,2468.86,127,132,2023,9,1,2023-9-1,9.37276184,6.401528282084248,510
cycling,2023-09-02T15:11:45Z,1.949,65.535,255,8046.72,127,143,2023,9,2,2023-9-2,4.3597882640000005,13.762136224696253,510
cycling,2023-09-02T15:14:01Z,4.25,65.535,255,556.28,127,120,2023,9,2,2023-9-2,9.506978,6.311153765160706,510
running,2023-09-04T19:02:26Z,2.966,65.535,74,1609.34,127,108,2023,9,4,2023-9-4,6.634752176,9.043291807799394,148
running,2023-09-04T19:11:33Z,2.941,65.535,74,1609.34,127,125,2023,9,4,2023-9-4,6.578828776,9.120164400521253,148
running,2023-09-04T19:20:39Z,3.001,65.535,73,1609.34,127,123,2023,9,4,2023-9-4,6.713044936,8.937821893346552,146
running,2023-09-04T19:29:40Z,2.975,65.535,74,1609.34,127,125,2023,9,4,2023-9-4,6.6548846,9.01593395022958,148
running,2023-09-04T19:38:37Z,2.993,65.535,74,1609.34,127,130,2023,9,4,2023-9-4,6.695149448,8.961711828243569,148
running,2023-09-04T19:44:02Z,3.104,65.535,74,964.51,127,130,2023,9,4,2023-9-4,6.943449344,8.641238241602126,148
running,2023-09-06T00:12:03Z,2.647,65.535,72,1609.34,127,127,2023,9,6,2023-9-6,5.921169592,10.133133170356253,144
running,2023-09-06T00:22:51Z,2.665,65.535,75,1609.34,127,132,2023,9,6,2023-9-6,5.9614344400000006,10.064691745565852,150
running,2023-09-06T00:32:31Z,2.775,65.535,75,1609.34,127,127,2023,9,6,2023-9-6,6.2074974,9.665730991687568,150
running,2023-09-06T00:42:24Z,2.961,65.535,73,1609.34,127,125,2023,9,6,2023-9-6,6.623567496,9.058562479545087,146
running,2023-09-06T00:42:36Z,1.873,65.535,74,13.93,127,134,2023,9,6,2023-9-6,4.189781128,14.320557128634812,148
running,2023-09-06T23:39:50Z,2.762,65.535,73,1609.34,127,128,2023,9,6,2023-9-6,6.178417232,9.71122501880268,146
running,2023-09-06T23:50:27Z,2.721,65.535,73,1609.34,127,127,2023,9,6,2023-9-6,6.0867028560000005,9.857553657454245,146
running,2023-09-07T00:00:41Z,2.877,65.535,74,1609.34,127,131,2023,9,7,2023-9-7,6.435664871999999,9.323046055590199,148
running,2023-09-07T00:10:25Z,2.753,65.535,74,1609.34,127,135,2023,9,7,2023-9-7,6.158284808,9.742972576074465,148
running,2023-09-07T00:20:15Z,2.798,65.535,73,1609.34,127,125,2023,9,7,2023-9-7,6.258946928,9.586277162949607,146
running,2023-09-07T00:20:31Z,1.625,65.535,53,10.32,127,125,2023,9,7,2023-9-7,3.635021,16.506094462728,106
running,2023-09-07T23:29:37Z,2.593,65.535,70,1609.34,127,128,2023,9,7,2023-9-7,5.800375048,10.34415869723602,140
running,2023-09-07T23:39:22Z,2.755,65.535,74,1609.34,127,140,2023,9,7,2023-9-7,6.16275868,9.735899637725227,148
running,2023-09-07T23:49:12Z,2.725,65.535,74,1609.34,127,135,2023,9,7,2023-9-7,6.0956506,9.843083853920367,148
running,2023-09-07T23:59:45Z,2.59,65.535,73,1609.34,127,134,2023,9,7,2023-9-7,5.79366424,10.35614034823668,146
running,2023-09-08T00:03:46Z,2.774,65.535,74,660.95,127,135,2023,9,8,2023-9-8,6.205260464,9.669215393631218,148
running,2023-09-08T17:19:52Z,3.072,65.535,76,1609.34,127,132,2023,9,8,2023-9-8,6.871867392,8.731251139952148,152
running,2023-09-08T17:28:35Z,3.08,65.535,75,1609.34,127,141,2023,9,8,2023-9-8,6.88976288,8.708572565562662,150
running,2023-09-08T17:37:09Z,3.127,65.535,75,1609.34,127,142,2023,9,8,2023-9-8,6.994898871999999,8.57767940579885,150
running,2023-09-08T17:38:13Z,3.374,65.535,74,206.83,127,148,2023,9,8,2023-9-8,7.547422064,7.949734292214878,148
cycling,2023-09-09T15:27:29Z,2.005,65.535,255,7597.1,127,130,2023,9,9,2023-9-9,4.48505668,13.37775735757257,510
cycling,2023-09-09T16:15:42Z,2.986,65.535,255,8046.72,127,130,2023,9,9,2023-9-9,6.679490896000001,8.982720529783322,510
cycling,2023-09-09T16:23:15Z,2.773,65.535,255,1249.16,127,132,2023,9,9,2023-9-9,6.203023528,9.672702308666787,510
cycling,2023-09-09T18:44:54Z,3.176,65.535,255,8046.72,127,131,2023,9,9,2023-9-9,7.1045087360000005,8.445341153001573,510
cycling,2023-09-09T19:53:13Z,1.963,65.535,255,8046.72,127,131,2023,9,9,2023-9-9,4.391105368,13.66398548239073,510
cycling,2023-09-09T20:48:20Z,2.433,65.535,255,8046.72,127,133,2023,9,9,2023-9-9,5.442465287999999,11.024415742676943,510
cycling,2023-09-09T21:48:45Z,2.219,65.535,255,8046.72,127,129,2023,9,9,2023-9-9,4.963760983999999,12.087608608351962,510
cycling,2023-09-09T22:12:29Z,4.424,65.535,255,6287.04,127,129,2023,9,9,2023-9-9,9.896204864000001,6.062930267163878,510
running,2023-09-11T23:58:59Z,2.656,65.535,75,1609.34,127,133,2023,9,11,2023-9-11,5.941302016000001,10.098796499221761,150
running,2023-09-12T00:08:57Z,2.69,65.535,74,1609.34,127,131,2023,9,12,2023-9-12,6.01735784,9.971153718190706,148
running,2023-09-12T00:18:35Z,2.785,65.535,75,1609.34,127,131,2023,9,12,2023-9-12,6.22986676,9.631024596744345,150
running,2023-09-12T00:29:55Z,2.502,65.535,74,1609.34,127,128,2023,9,12,2023-9-12,5.596813871999999,10.720385092699042,148
running,2023-09-12T00:32:05Z,2.489,65.535,69,145.11,127,133,2023,9,12,2023-9-12,5.567733704,10.776377461604259,138
running,2023-09-12T23:27:50Z,3.305,65.535,76,1609.34,127,141,2023,9,12,2023-9-12,7.393073480000001,8.115704539162783,152
running,2023-09-12T23:33:43Z,4.557,65.535,80,1609.34,127,164,2023,9,12,2023-9-12,10.193717352,5.88597838532653,160
running,2023-09-12T23:39:45Z,4.441,65.535,79,1609.34,127,182,2023,9,12,2023-9-12,9.934232776,6.039721572153344,158
running,2023-09-12T23:49:19Z,2.803,65.535,75,1609.34,127,146,2023,9,12,2023-9-12,6.270131608,9.569177132334286,150
running,2023-09-12T23:51:11Z,2.994,65.535,76,320.52,127,139,2023,9,12,2023-9-12,6.6973863840000005,8.95871860452004,152
running,2023-09-14T00:00:26Z,2.679,65.535,72,1609.34,127,128,2023,9,14,2023-9-14,5.992751544,10.01209537212878,144
running,2023-09-14T00:10:15Z,2.736,65.535,75,1609.34,127,144,2023,9,14,2023-9-14,6.120256896000001,9.803510051876096,150
running,2023-09-14T00:20:48Z,2.733,65.535,72,1609.34,127,141,2023,9,14,2023-9-14,6.1135460880000005,9.814271314282108,144
running,2023-09-14T00:30:59Z,2.714,65.535,73,1609.34,127,144,2023,9,14,2023-9-14,6.071044304,9.882978445811718,146
running,2023-09-14T00:34:49Z,2.876,65.535,74,649.04,127,138,2023,9,14,2023-9-14,6.433427936,9.326287726680459,148
running,2023-09-17T15:37:07Z,2.978,65.535,74,1609.34,127,136,2023,9,17,2023-9-17,6.661595408,9.006851410991604,148
running,2023-09-17T15:43:15Z,3.069,65.535,74,1126.93,127,144,2023,9,17,2023-9-17,6.865156584,8.739786087303031,148
running,2023-09-17T15:51:54Z,2.565,65.535,75,1331.34,127,152,2023,9,17,2023-9-17,5.73774084,10.457077388667837,150
running,2023-09-17T16:00:35Z,2.647,65.535,75,1380.66,127,151,2023,9,17,2023-9-17,5.921169592,10.133133170356253,150
running,2023-09-17T16:09:34Z,2.84,65.535,75,1530.02,127,154,2023,9,17,2023-9-17,6.35289824,9.444508275328522,150
running,2023-09-17T16:18:22Z,2.678,65.535,76,1414.79,127,158,2023,9,17,2023-9-17,5.990514608,10.015834018645632,152
running,2023-09-17T16:27:00Z,2.62,65.535,76,1357.9,127,156,2023,9,17,2023-9-17,5.860772320000001,10.237558588524045,152
running,2023-09-17T16:28:10Z,2.686,65.535,65,179.37,127,167,2023,9,17,2023-9-17,6.0084100959999995,9.986002792975802,130
running,2023-09-19T00:04:32Z,2.807,65.535,74,1609.34,127,137,2023,9,19,2023-9-19,6.279079352,9.555540969694691,148
running,2023-09-19T00:13:42Z,2.924,65.535,74,1609.34,127,151,2023,9,19,2023-9-19,6.540800864,9.173188612152188,148
running,2023-09-19T00:22:33Z,3.035,65.535,74,1609.34,127,161,2023,9,19,2023-9-19,6.78910076,8.837694728808238,148
running,2023-09-19T00:31:02Z,3.159,65.535,74,1609.34,127,163,2023,9,19,2023-9-19,7.066480824,8.490789332679013,148
running,2023-09-19T00:33:56Z,3.402,65.535,75,586.74,127,167,2023,9,19,2023-9-19,7.6100562720000005,7.884304380344797,150
running,2023-09-19T23:38:33Z,2.795,65.535,74,1609.34,127,131,2023,9,19,2023-9-19,6.25223612,9.596566548097675,148
running,2023-09-19T23:38:42Z,1.45,65.535,54,3.03,127,131,2023,9,19,2023-9-19,3.2435572,18.498209311677932,108
running,2023-09-22T23:49:23Z,2.71,65.535,73,1609.34,127,136,2023,9,22,2023-9-22,6.06209656,9.897565867871958,146
running,2023-09-22T23:59:47Z,2.774,65.535,75,1609.34,127,143,2023,9,22,2023-9-22,6.205260464,9.669215393631218,150
running,2023-09-23T00:09:04Z,2.89,65.535,74,1609.34,127,145,2023,9,23,2023-9-23,6.46474504,9.281108478177508,148
running,2023-09-23T00:19:12Z,2.741,65.535,71,1609.34,127,146,2023,9,23,2023-9-23,6.131441576,9.785626961668369,142
running,2023-09-23T00:23:08Z,3.032,65.535,73,652.3,127,144,2023,9,23,2023-9-23,6.782389952,8.846439149714051,146
running,2023-09-24T22:14:48Z,2.908,65.535,74,1609.34,127,133,2023,9,24,2023-9-24,6.505009888,9.223660076318088,148
running,2023-09-24T22:23:56Z,2.935,65.535,74,1609.34,127,140,2023,9,24,2023-9-24,6.56540716,9.138808688903918,148
running,2023-09-24T22:32:49Z,3.019,65.535,74,1609.34,127,139,2023,9,24,2023-9-24,6.753309784000001,8.884532461720106,148
running,2023-09-24T22:40:52Z,3.333,65.535,74,1609.34,127,141,2023,9,24,2023-9-24,7.455707688,8.047525803160216,148
running,2023-09-24T22:41:05Z,2.522,65.535,73,26.46,127,144,2023,9,24,2023-9-24,5.641552592,10.63537014351031,146
cycling,2023-09-30T18:54:38Z,2.304,65.535,255,8046.72,127,127,2023,9,30,2023-9-30,5.153900544,11.641668186602866,510
cycling,2023-09-30T19:47:10Z,2.553,65.535,255,8046.72,127,117,2023,9,30,2023-9-30,5.710897608,10.506229338790835,510
cycling,2023-09-30T20:38:34Z,2.609,65.535,255,8046.72,127,142,2023,9,30,2023-9-30,5.836166024,10.280721924849752,510
cycling,2023-09-30T20:54:03Z,2.498,65.535,255,2316.04,127,137,2023,9,30,2023-9-30,5.587866128000001,10.73755144192674,510
running,2023-10-07T04:21:51Z,2.692,65.535,71,1609.34,127,117,2023,10,7,2023-10-7,6.021831712000001,9.963745728801262,142
running,2023-10-07T04:31:15Z,2.858,65.535,71,1609.34,127,121,2023,10,7,2023-10-7,6.3931630880000005,9.385025717961161,142
running,2023-10-07T04:40:16Z,2.969,65.535,73,1609.34,127,133,2023,10,7,2023-10-7,6.6414629839999995,9.034154092938028,146
running,2023-10-07T04:46:50Z,2.823,65.535,70,1105.43,127,128,2023,10,7,2023-10-7,6.314870328,9.501382749533477,140
running,2023-10-07T17:20:24Z,2.94,65.535,75,1609.34,127,125,2023,10,7,2023-10-7,6.57659184,9.123266497256123,150
running,2023-10-07T17:29:16Z,3.021,65.535,73,1609.34,127,130,2023,10,7,2023-10-7,6.757783656,8.878650613019861,146
running,2023-10-07T17:38:35Z,3.075,65.535,74,1609.34,127,134,2023,10,7,2023-10-7,6.878578200000001,8.722732846157072,148
running,2023-10-07T17:41:29Z,3.205,65.535,74,551.05,127,143,2023,10,7,2023-10-7,7.16937988,8.36892464958908,148
running,2023-10-12T03:31:53Z,2.962,65.535,71,1609.34,127,123,2023,10,12,2023-10-12,6.625804432000001,9.05550422077414,142
running,2023-10-12T03:39:17Z,3.626,65.535,74,1609.34,127,136,2023,10,12,2023-10-12,8.111129936,7.397243105883343,148
running,2023-10-12T03:43:41Z,3.715,65.535,75,959.89,127,148,2023,10,12,2023-10-12,8.31021724,7.220027860547241,150
running,2023-10-14T14:02:14Z,3.626,65.535,76,1609.34,127,125,2023,10,14,2023-10-14,8.111129936,7.397243105883343,152
running,2023-10-14T14:09:31Z,3.894,65.535,75,1609.34,127,142,2023,10,14,2023-10-14,8.710628784,6.8881364925354385,150
running,2023-10-14T14:16:25Z,3.883,65.535,76,1609.34,127,140,2023,10,14,2023-10-14,8.686022488,6.907649627075199,152
running,2023-10-14T14:23:32Z,3.775,65.535,76,1609.34,127,165,2023,10,14,2023-10-14,8.4444334,7.10527245084318,152
running,2023-10-14T14:24:32Z,3.44,65.535,75,197.03,127,173,2023,10,14,2023-10-14,7.69505984,7.797210320329361,150
cycling,2023-10-15T18:11:34Z,2.397,65.535,255,8046.72,127,146,2023,10,15,2023-10-15,5.361935592,11.189988945320401,510
cycling,2023-10-15T18:24:55Z,2.992,65.535,255,1696.17,127,144,2023,10,15,2023-10-15,6.692912512,8.964707052785094,510
running,2023-10-17T00:04:02Z,3.121,65.535,72,1609.34,127,122,2023,10,17,2023-10-17,6.981477256,8.594169657780519,144
running,2023-10-17T00:12:11Z,3.294,65.535,74,1609.34,127,141,2023,10,17,2023-10-17,7.368467184,8.142806163306922,148
running,2023-10-17T00:12:41Z,2.568,65.535,75,63.79,127,138,2023,10,17,2023-10-17,5.744451648,10.444861176765187,150
running,2023-10-17T00:44:40Z,2.99,65.535,75,1578.66,127,139,2023,10,17,2023-10-17,6.68843864,8.970703512352173,150
running,2023-10-21T03:40:16Z,3.679,65.535,74,1609.34,127,132,2023,10,21,2023-10-21,8.229687543999999,7.290677766222616,148
running,2023-10-21T03:46:43Z,4.155,65.535,76,1609.34,127,151,2023,10,21,2023-10-21,9.29446908,6.455452106361733,152
running,2023-10-21T03:54:42Z,3.363,65.535,73,1609.34,127,153,2023,10,21,2023-10-21,7.522815768,7.975736991356825,146
running,2023-10-21T03:55:53Z,3.106,65.535,71,207.13,127,151,2023,10,21,2023-10-21,6.9479232159999995,8.635674018651965,142
running,2023-10-21T16:40:21Z,3.148,65.535,73,1609.34,127,115,2023,10,21,2023-10-21,7.041874528,8.520458545722047,146
running,2023-10-21T16:48:45Z,3.19,65.535,74,1609.34,127,139,2023,10,21,2023-10-21,7.13582584,8.408276959853605,148
running,2023-10-21T16:58:04Z,3.157,65.535,73,1609.34,127,141,2023,10,21,2023-10-21,7.062006952,8.4961683566465,146
running,2023-10-21T16:58:58Z,2.068,65.535,60,9.35,127,157,2023,10,21,2023-10-21,4.625983648,12.970214459348647,120
running,2023-10-21T18:07:36Z,3.346,65.535,73,1609.34,127,131,2023,10,21,2023-10-21,7.4847878560000005,8.016259265371488,146
running,2023-10-21T18:07:48Z,3.393,65.535,78,21.05,127,146,2023,10,21,2023-10-21,7.589923848,7.905217654563219,156
running,2023-10-24T00:02:59Z,3.574,65.535,75,1609.34,127,130,2023,10,24,2023-10-24,7.994809264,7.5048694745195865,150
running,2023-10-24T00:09:47Z,3.948,65.535,75,1609.34,127,160,2023,10,24,2023-10-24,8.831423328,6.793921859658815,150
running,2023-10-24T00:16:35Z,3.941,65.535,75,1609.34,127,164,2023,10,24,2023-10-24,8.815764776,6.805989216425527,150
running,2023-10-24T00:18:20Z,3.884,65.535,75,391.08,127,165,2023,10,24,2023-10-24,8.688259424,6.905871138499743,150
running,2023-10-24T00:26:40Z,2.922,65.535,73,1108.51,127,136,2023,10,24,2023-10-24,6.536326992,9.179467317567761,146
running,2023-10-27T23:30:50Z,3.388,65.535,73,1609.34,127,128,2023,10,27,2023-10-27,7.578739168,7.916884150511511,146
running,2023-10-27T23:38:13Z,3.631,65.535,74,1609.34,127,145,2023,10,27,2023-10-27,8.122314615999999,7.387056871917655,148
running,2023-10-27T23:44:57Z,3.983,65.535,75,1609.34,127,156,2023,10,27,2023-10-27,8.909716088,6.734221316076576,150
running,2023-10-27T23:49:34Z,3.841,65.535,75,1056.64,127,161,2023,10,27,2023-10-27,8.592071176000001,6.983182374884925,150
running,2023-10-28T18:30:17Z,3.069,65.535,75,1609.34,127,132,2023,10,28,2023-10-28,6.865156584,8.739786087303031,150
running,2023-10-28T18:38:21Z,3.331,65.535,76,1609.34,127,148,2023,10,28,2023-10-28,7.451233816,8.05235770097058,152
running,2023-10-28T18:48:01Z,3.14,65.535,75,1609.34,127,144,2023,10,28,2023-10-28,7.02397904,8.542166720360829,150
running,2023-10-28T18:57:43Z,3.327,65.535,76,1609.34,127,146,2023,10,28,2023-10-28,7.442286072,8.06203892453652,152
running,2023-10-28T19:07:23Z,3.432,65.535,76,1609.34,127,147,2023,10,28,2023-10-28,7.677164352,7.815385635761364,152
running,2023-10-28T19:10:36Z,3.514,65.535,77,437.76,127,150,2023,10,28,2023-10-28,7.8605931039999994,7.63301181045333,154
cycling,2023-10-29T18:41:50Z,1.395,65.535,255,8046.72,127,124,2023,10,29,2023-10-29,3.1205257200000003,19.227529392066664,510
cycling,2023-10-29T19:15:48Z,1.9,65.535,255,3852.36,127,133,2023,10,29,2023-10-29,4.2501784,14.117054474701579,510
running,2023-11-02T00:04:37Z,3.434,65.535,74,1609.34,127,125,2023,11,2,2023-11-2,7.681638224,7.810833867773151,148
running,2023-11-02T00:12:05Z,3.595,65.535,74,1609.34,127,140,2023,11,2,2023-11-2,8.041784920000001,7.461030181344366,148
